time,timestamp,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,magX,magY,magZ,roll,pitch,yaw,gt_px,gt_py,dvl_vx,dvl_vy,dvl_vz,depth
2025-07-30 17:48:43.234118,1753868923.234118,-0.945967733860016,-0.4075938463211059,9.73089599609375,-0.003225227817893,-0.021678427234292,-0.1553781181573867,-0.137778952717781,-0.2067226618528366,0.5945600271224976,1.8130090074221,-9.631283506460235,104.78531467399888,0.0,0.0,0.0,-0.051,0.008,0.85
2025-07-30 17:48:43.243502,1753868923.243502,-0.9488877654075624,-0.4090899527072906,9.72885799407959,-0.0046441969461739,-0.0233286600559949,-0.1574506759643554,-0.1378204971551895,-0.2057803869247436,0.5943546891212463,1.810320713884768,-9.620799161758478,104.69418152364634,0.000602358601209,0.0004159942218583,0.0,-0.051,0.008,0.85
2025-07-30 17:48:43.253811,1753868923.253811,-0.9488792419433594,-0.4054193496704101,9.72244358062744,-0.0027482619043439,-0.0243139639496803,-0.1563563048839569,-0.1375207155942917,-0.2057708203792572,0.594350278377533,1.8073674090685707,-9.6092812730784,104.59406449099578,0.0012640975569162,0.00087299704609,0.0,-0.046,0.009,0.85
2025-07-30 17:48:43.263115,1753868923.263115,-0.9441564679145812,-0.4035834670066833,9.711298942565918,-0.0042628496885299,-0.0203267317265272,-0.1581641435623169,-0.1375378966331482,-0.2051636576652526,0.594420313835144,1.804701996659697,-9.598886164776834,104.50370701089322,0.0018613292460746,0.001285450576764,0.0,-0.046,0.009,0.85
2025-07-30 17:48:43.272873,1753868923.272873,-0.9680225253105164,-0.3858281672000885,9.718226432800291,-0.0048011690378189,-0.0208193715661764,-0.1572954505681991,-0.138536125421524,-0.2032762765884399,0.5937126278877258,1.801906537478927,-9.587983874069412,104.4089409452506,0.0024877001607392,0.0017180279164378,0.0,-0.046,0.009,0.86
2025-07-30 17:48:43.283890,1753868923.28389,-0.9652826189994812,-0.397566020488739,9.720858573913574,-0.0059791379608213,-0.0202420335263013,-0.1563306450843811,-0.1379279792308807,-0.2035606950521469,0.5936687588691711,1.7987503760910215,-9.575674844766748,104.3019470748616,0.0031948926352246,0.0022064213460943,0.0,-0.046,0.009,0.86
2025-07-30 17:48:43.294039,1753868923.294039,-0.9762033820152284,-0.3899941742420196,9.7290620803833,-0.0049729784950613,-0.0178314577788114,-0.1570135504007339,-0.1381875872611999,-0.2039369493722915,0.5942589044570923,1.7958429018336175,-9.564335695264363,104.20338369814456,0.0038463624626152,0.00265633221873,0.0,-0.046,0.009,0.86
2025-07-30 17:48:43.303613,1753868923.303613,-0.9660912752151488,-0.3852562606334686,9.72907543182373,-0.0059726578183472,-0.018209233880043,-0.1551509350538253,-0.1381975710391998,-0.2030577659606933,0.5946743488311768,1.7931001717011166,-9.55363904784335,104.1104051472272,0.0044609185232405,0.0030807501148387,0.0,-0.046,0.009,0.86
2025-07-30 17:48:43.313887,1753868923.313887,-0.9645341634750366,-0.4004005789756775,9.713385581970217,-0.0042534908279776,-0.0169713217765092,-0.1506668180227279,-0.1375636607408523,-0.2042529284954071,0.5945253968238831,1.7901569072606909,-9.54216031662843,104.0106284833132,0.0051204077593314,0.0035361992626403,0.0,-0.046,0.009,0.86
2025-07-30 17:48:43.323519,1753868923.323519,-0.9589597582817078,-0.4102162420749664,9.6909818649292,-0.0049549280665814,-0.0158097315579652,-0.1545268595218658,-0.137476161122322,-0.2047142535448074,0.5960420966148376,1.7873975114704463,-9.531398673142798,103.91708496660186,0.0057386980484355,0.0039631960502385,0.0,-0.046,0.009,0.86
2025-07-30 17:48:43.333763,1753868923.333763,-0.9690982103347778,-0.3872997462749481,9.70643138885498,-0.0027711687143892,-0.0068566845729947,-0.1560527682304382,-0.1387254297733307,-0.2035067081451416,0.5958895683288574,1.7844628530663962,-9.519953505469442,103.8176000473192,0.0063962589534267,0.0044173134753856,0.0,-0.046,0.009,0.86
2025-07-30 17:48:43.343825,1753868923.343825,-0.9704200625419616,-0.3972354829311371,9.721587181091309,-0.0031085554510354,-0.010912069119513,-0.1555281579494476,-0.1388616859912872,-0.202375128865242,0.5938221216201782,1.781580240691855,-9.508711317309352,103.719879488426,0.0070421580465294,0.0048633771492419,0.0,-0.046,0.009,0.86
2025-07-30 17:48:43.353557,1753868923.353557,-0.9747301340103148,-0.394044816493988,9.724686622619627,-0.0059650302864611,-0.0091278050094842,-0.1554097235202789,-0.1394640356302261,-0.2012430429458618,0.5945917963981628,1.7787922264155684,-9.497838061729157,103.62536580504376,0.0076668608017506,0.0052948024431273,0.0,-0.046,0.009,0.86
2025-07-30 17:48:43.363371,1753868923.363371,-0.982248067855835,-0.376531183719635,9.732593536376951,-0.0040720626711845,-0.0065518273040652,-0.1526445299386978,-0.1394510269165039,-0.2001233845949173,0.5956628918647766,1.775980784595815,-9.486873438730257,103.53005792794298,0.0082968129027432,0.0057298529820164,0.0,-0.046,0.009,0.86
2025-07-30 17:48:43.373270,1753868923.37327,-0.971814513206482,-0.3913011848926544,9.740275382995604,-0.0023558186367154,-0.0074405181221663,-0.1546986550092697,-0.1392473578453064,-0.1993489265441894,0.5941767692565918,1.7731448907044554,-9.475813452652943,103.43392112561982,0.0089322439127334,0.0061686873043203,0.0,-0.046,0.009,0.86
2025-07-30 17:48:43.383753,1753868923.383753,-0.9906669855117798,-0.3565346896648407,9.734107971191406,-0.0030387088190764,-0.0063950214534997,-0.152207151055336,-0.1392631381750106,-0.1993173658847808,0.5938664078712463,1.770141725518781,-9.464101108533644,103.33211382645445,0.0096051549454466,0.0066334056645655,0.0,-0.046,0.009,0.86
2025-07-30 17:48:43.393112,1753868923.393112,-1.0057320594787598,-0.3578735589981079,9.73110008239746,-0.0018924439791589,-0.0021927265916019,-0.1527309268712997,-0.1395615190267563,-0.1999025344848632,0.5934904217720032,1.7674606036784284,-9.453644733449858,103.24122379662802,0.0102059066040726,0.0070482901175452,0.0,-0.046,0.009,0.86
2025-07-30 17:48:43.403611,1753868923.403611,-0.9921531081199646,-0.371012806892395,9.718100547790527,-0.0001208412868436,-0.007279684767127,-0.1516967266798019,-0.1402256190776825,-0.1992198824882507,0.5926382541656494,1.7644528622670623,-9.44191454205052,103.13926136341266,0.0108798430191961,0.0075137166160272,0.0,-0.041,0.008,0.86
2025-07-30 17:48:43.413915,1753868923.413915,-0.9829590320587158,-0.3701561689376831,9.711334228515623,0.002133754082024,-0.002712465589866,-0.154873326420784,-0.1408252120018005,-0.199239045381546,0.5926470756530762,1.761500991790261,-9.430402247294031,103.03919295486732,0.0115412605863867,0.0079704974864831,0.0,-0.041,0.008,0.86
2025-07-30 17:48:43.423883,1753868923.423883,-0.9964463114738464,-0.3634010255336761,9.72020435333252,-0.0005015910137444,-0.0023845478426665,-0.1547392010688781,-0.140205442905426,-0.1978282034397125,0.5940547585487366,1.7586453586567383,-9.419265278172976,102.942386992239,0.012181114514534,0.0084123863155102,0.0,-0.041,0.008,0.86
2025-07-30 17:48:43.434076,1753868923.434076,-0.9979404211044312,-0.3593524694442749,9.727705001831056,0.0001330322556896,0.0011961017735302,-0.1530430912971496,-0.1402469873428344,-0.1968859285116195,0.5938494801521301,1.7557252485522752,-9.4078768488675,102.84339526030928,0.0128354156217138,0.0088642524952178,0.0,-0.041,0.008,0.86
2025-07-30 17:48:43.443945,1753868923.443945,-1.0009082555770874,-0.339418888092041,9.71768283843994,0.0019304223824292,4.476124013308436e-05,-0.1544505208730697,-0.1405625492334365,-0.1968639642000198,0.593543529510498,1.752898028999167,-9.396850692709066,102.74755251805104,0.0134689029963892,0.0093017445256399,0.0,-0.041,0.008,0.86
2025-07-30 17:48:43.453760,1753868923.45376,-1.0013940334320068,-0.3559361696243286,9.725022315979004,0.0011006091954186,1.845177030190825e-05,-0.1528382003307342,-0.1397506892681121,-0.1963739097118377,0.5920134782791138,1.750086245670034,-9.385884737823597,102.65223306378232,0.0140989316184572,0.009736847910666,0.0,-0.041,0.008,0.86
