time,timestamp,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,magX,magY,magZ,roll,pitch,yaw,gt_px,gt_py,dvl_vx,dvl_vy,dvl_vz,depth
2025-07-30 17:29:33.127721,1753867773.127721,-0.8435710072517395,-0.324344128370285,9.708023071289062,-0.0159439630806446,-0.0025082563515752,0.0389694832265377,0.3895535767078399,0.169768214225769,0.60230553150177,0.5238060179945185,-8.061977868382249,155.79652987593326,0.0,0.0,0.059,-0.036,0.011,0.51
2025-07-30 17:29:33.136990,1753867773.13699,-0.831053614616394,-0.3273170590400696,9.70966911315918,-0.0136548792943358,-0.0033806550782173,0.0379533320665359,0.3893025517463684,0.1690883934497833,0.6028606295585632,0.5293822993567228,-8.068085223873002,155.81697624031008,0.000487232076174,0.0007001127578708,0.059,-0.036,0.011,0.51
2025-07-30 17:29:33.147571,1753867773.147571,-0.8407002091407776,-0.3189717531204223,9.715500831604004,-0.0141415381804108,-0.0023524961434304,0.0356700420379638,0.389018565416336,0.1690472811460495,0.6031754612922668,0.5357478977016215,-8.075057069351814,155.8403167668693,0.0010434313595705,0.0014993257679876,0.059,-0.036,0.011,0.51
2025-07-30 17:29:33.157434,1753867773.157434,-0.8642537593841553,-0.3015276193618774,9.730216979980469,-0.0152933606877923,-0.00505908485502,0.0358340106904506,0.3893254995346069,0.1693288683891296,0.6035163998603821,0.5416814730132881,-8.081555746768833,155.86207320902122,0.0015618822824083,0.0022442974625011,0.059,-0.036,0.011,0.51
2025-07-30 17:29:33.167961,1753867773.167961,-0.8498069643974304,-0.3242218792438507,9.716150283813477,-0.0113380877301096,-0.0023108278401196,0.03908122330904,0.3890199363231659,0.1684716790914535,0.6027950644493103,0.548014511853358,-8.08849193183927,155.885294350733,0.0021152366528411,0.0030394225647023,0.059,-0.036,0.011,0.51
2025-07-30 17:29:33.177355,1753867773.177355,-0.8525028824806213,-0.3142204582691192,9.725717544555664,-0.0167026091367006,-0.0038218058180063,0.0352856591343879,0.388743132352829,0.1687025725841522,0.6034551858901978,0.5536660960350999,-8.094681761842786,155.9060168254398,0.0026090483735348,0.0037489897351534,0.059,-0.036,0.011,0.51
2025-07-30 17:29:33.187105,1753867773.187105,-0.8457407355308533,-0.3082956671714782,9.725069999694824,-0.0139532899484038,-0.0016165256965905,0.0380472019314765,0.3881191909313202,0.1690185517072677,0.603188693523407,0.5595316836582698,-8.101105976556857,155.92752397940808,0.0031215588173206,0.0044854254457373,0.059,-0.036,0.011,0.51
2025-07-30 17:29:33.197501,1753867773.197501,-0.8348385691642761,-0.3197238147258758,9.722257614135742,-0.0157802700996398,-0.0039306436665356,0.039521612226963,0.3875511884689331,0.1689363121986389,0.6038182973861694,0.565785977264195,-8.10795591685109,155.9504563886034,0.0036680327594842,0.0052706639336403,0.059,-0.036,0.011,0.51
2025-07-30 17:29:33.206989,1753867773.206989,-0.8416208624839783,-0.3242099583148956,9.715112686157228,-0.0132215032353997,-0.0055116657167673,0.0395137444138526,0.3874866366386413,0.1696381270885467,0.6029572486877441,0.5714940744190753,-8.114207642012754,155.97138607753877,0.0041667823467317,0.0059873264156278,0.059,-0.036,0.011,0.51
2025-07-30 17:29:33.217748,1753867773.217748,-0.8376798629760742,-0.3327879607677459,9.71574592590332,-0.0135954450815916,-0.0024839541874825,0.0377491228282451,0.3883458375930786,0.1700335144996643,0.6023582816123962,0.577966674484688,-8.121296679846841,155.99511894372876,0.0047323309916742,0.006799973695811,0.057,-0.044,0.007,0.51
