time,timestamp,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,magX,magY,magZ,roll,pitch,yaw,gt_px,gt_py,dvl_vx,dvl_vy,dvl_vz,depth
2025-07-30 17:43:10.137827,1753868590.137830,-0.7679798007011410,-0.2439339160919190,9.827349662780760,0.0060413707979023,0.0092839747667312,-0.0683760792016983,-0.0116994995623826,0.1260875016450880,0.6213414072990420,4.409899412693980,-8.260139077068730,-57.1269671919294,0.0,0.0,0.022,-0.119,-0.003,0.77
2025-07-30 17:43:10.147173,1753868590.147170,-0.9601412415504460,-0.3109070956707000,9.551067352294920,-0.0006615985766984,0.0475236400961875,-0.0663871392607688,-0.0108560752123594,0.1265144348144530,0.6204320788383480,4.402402598504270,-8.260674563963460,-57.051463566875900,-0.0007172929180759,-0.0004107592459391,0.022,-0.119,-0.003,0.77
2025-07-30 17:43:10.158077,1753868590.158080,-0.8469443917274480,-0.3439858555793760,9.849536895751950,0.0301995612680912,0.0283782910555601,-0.0625186786055564,-0.0099337324500083,0.1267836391925810,0.6210744976997380,4.393655996540830,-8.261299321441280,-56.96337279412530,-0.0015541651529792,-0.0008899958304551,0.022,-0.119,-0.003,0.77
2025-07-30 17:43:10.167890,1753868590.16789,-0.9120086431503300,-0.2934464812278750,9.891063690185550,0.0247006844729185,0.044604729861021,-0.0641656816005706,-0.0095636211335659,0.1269390434026720,0.6226569414138790,4.3857845328868900,-8.261861569020360,-56.88409591393210,-0.0023073044186702,-0.0013212825601391,0.022,-0.119,-0.003,0.77
2025-07-30 17:43:10.177311,1753868590.177310,-0.9222825169563290,-0.3752655684947970,9.823443412780760,0.0091713266447186,0.0317565277218818,-0.0656835585832595,-0.0108029227703809,0.1272674202919010,0.6220889091491700,4.37822766768555,-8.262401345274400,-56.80798748943300,-0.0030303429994063,-0.0017353320714666,0.022,-0.119,-0.003,0.77
2025-07-30 17:43:10.186972,1753868590.186970,-0.8676010966300960,-0.328081727027893,9.716230392456060,0.0047198669053614,0.0187394171953201,-0.0693111941218376,-0.0102435033768415,0.1276532411575320,0.6214943528175350,4.370478218507450,-8.262954877531070,-56.72993946925970,-0.00377180795689,-0.0021599334848518,0.022,-0.119,-0.003,0.77
2025-07-30 17:43:10.197838,1753868590.197840,-0.927815854549408,-0.2945857644081120,9.863512992858890,0.0098326383158564,0.007495385594666,-0.068547636270523,-0.0090659391134977,0.1268754601478580,0.6204404830932620,4.361762024540350,-8.263577463008470,-56.64215494845770,-0.0046057707638857,-0.0026375039795693,0.022,-0.119,-0.003,0.77
2025-07-30 17:43:10.207322,1753868590.207320,-0.8259577751159670,-0.2897682189941410,9.814661026000980,0.0029428582638502,0.0230494514107704,-0.0665977969765663,-0.0093900989741086,0.1272010058164600,0.6201695799827580,4.354154670590380,-8.264120845602820,-56.56553803015720,-0.0053336400928456,-0.0030543198286756,0.022,-0.119,-0.003,0.77
2025-07-30 17:43:10.217888,1753868590.217890,-0.8885353803634640,-0.3680504262447360,9.72584056854248,0.0076517355628311,0.0200269185006618,-0.0672306418418884,-0.0103453993797302,0.1275705099105840,0.619286835193634,4.345679063160280,-8.264726246322230,-56.48017655936330,-0.0061445836526234,-0.0035187083047351,0.022,-0.119,-0.003,0.77
2025-07-30 17:43:10.227257,1753868590.227260,-0.8372586965560910,-0.3200113177299500,9.774431228637700,0.0282177496701478,0.0144459977746009,-0.0697640255093574,-0.0097945686429739,0.128259927034378,0.6187272667884830,4.338163889425610,-8.265263044613440,-56.40448802747300,-0.0068636332064172,-0.0039304734916847,0.022,-0.119,-0.003,0.77
