Time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,timestamp,dvl_vx,dvl_vy,dvl_vz,gt_px,gt_py,roll,pitch,yaw,roll_body,pitch_body,yaw_body,est_px,est_py,est_pz
2024-09-14 16:12:51.948314,0.2015777230262756,0.6268799304962158,9.779611587524414,0.0028885984793305,-0.0033721232321113,0.0001620800903765,1726301571.948314,0.0172779251241706,0.0069404446162491,0.0030397035891672,0.0,0.0,0.2334995363360036,1.352968527443796,37.95017079874057,-178.64702024135968,-0.2334344382269905,86.84533179029337,0.0,0.0,0.0
2024-09-14 16:12:51.957960,0.1840421408414841,0.6256119608879089,9.78437328338623,0.0036191290710121,-0.0046160123310983,0.0035066036507487,1726301571.95796,0.0179537045985198,0.0067956347288886,0.0031362435140742,0.001372544345338,0.0008675569673508,0.2354236349229852,1.3585110737939226,37.95568116757632,-178.64147746241358,-0.2353574615513776,86.85077395977883,5.66286853489115e-05,-0.0001766745244975,2.7977789313832227e-05
2024-09-14 16:12:51.968483,0.179622158408165,0.6524335145950317,9.786258697509766,0.0034093579743057,-0.0025197910144925,-0.0035517201758921,1726301571.968483,0.0186909352737719,0.0066376567270488,0.0032415621819674,0.0029892367810311,0.0016178110585511,0.2361584625865304,1.3644483557243372,37.957435428791015,-178.63554005843017,-0.2360915012072339,86.85248633402803,0.0001163565050682,-0.0003770745150537,5.960536522698815e-05
2024-09-14 16:12:51.978733,0.1765599399805069,0.5854415893554688,9.782422065734863,0.0010654137004166,-0.0029552734922617,0.0001628419267944,1726301571.978733,0.0194090407451551,0.006483776983181,0.0033441486778793,0.0045409594272411,0.0023916995259734,0.2371819799866306,1.3688460457904374,37.96132067948923,-178.63114223008142,-0.2371142942026015,86.85632901282041,0.0001725970750483,-0.0005795414074662,9.146218573869976e-05
2024-09-14 16:12:51.988225,0.1442352831363678,0.6260802149772644,9.804771423339844,0.0026494262274354,-0.0058945342898368,0.0012672683224081,1726301571.988225,0.0200740299298106,0.0063412793007548,0.00343914713283,0.0059200635448228,0.0032119035537978,0.2397430443889159,1.373777430128685,37.96552307003234,-178.6262105480615,-0.2396741339149795,86.86044959343793,0.0002230192176694,-0.0007732635943517,0.0001218565217324
2024-09-14 16:12:51.998509,0.2145402133464813,0.6223325729370117,9.77684211730957,0.0046290340833365,-0.0050611910410225,0.0001575650530867,1726301571.998509,0.0207945072605382,0.0061868913013132,0.0035420724657911,0.007377117687056,0.004164877759498,0.242011604815131,1.3802892497367294,37.96942718170247,-178.6196984418403,-0.2419413812749194,86.86427181873285,0.0002757014866972,-0.0009904656004716,0.0001558364666331
2024-09-14 16:12:52.013547,0.1944953054189682,0.6421708464622498,9.75704288482666,0.0034179426729679,-0.0037223410326987,0.0016461812192574,1726301572.013547,0.0218480470935774,0.0059611327656619,0.0036925781562253,0.0095934987179253,0.0055641562030694,0.2442067403526878,1.388762164784324,37.97641501932925,-178.61122522562232,-0.2441350072683674,86.87117067537602,0.0003485839986269,-0.001323715906235,0.0002077761411182
2024-09-14 16:12:52.021743,0.1747134178876877,0.6088149547576904,9.782248497009276,0.0024482512380927,-0.0031106048263609,0.0040639354847371,1726301572.021743,0.022422254196986,0.0058380883863601,0.0037746077424265,0.0109489285708517,0.0062654349138238,0.2451439070372608,1.3929197229848918,37.98135746140057,-178.6070675324444,-0.2450714668978399,86.87607262050446,0.0003870775160151,-0.001509991463863,0.0002367546164935
2024-09-14 16:12:52.030868,0.1587943732738495,0.6266951560974121,9.76919174194336,0.0049561383202672,-0.0007640357944183,0.0027730900328606,1726301572.030868,0.0230615371032534,0.0057010991921599,0.0038659338718933,0.0123815626192471,0.0069994000937616,0.2449445853178761,1.3988625018613063,37.98619074056305,-178.60112472004218,-0.2448715851747143,86.88088534646904,0.0004284093288029,-0.0017231359305889,0.0002698510513635
2024-09-14 16:12:52.042757,0.1825140565633774,0.6521952152252197,9.767632484436035,0.0005669811507686,-0.0006083328044041,0.0012252636952325,1726301572.042757,0.0238944606107895,0.0055226155834022,0.0039849229443985,0.0141851401685788,0.0079276805167451,0.2445534177678738,1.4036200823395235,37.99142057013522,-178.59636713705854,-0.2444800376273624,86.88610442487493,0.0004796677781618,-0.0020106182303022,0.00031439259134
2024-09-14 16:12:52.048727,0.1653387993574142,0.6402866244316101,9.763522148132324,0.0021580285392701,-0.004734116140753,0.0003851844521705,1726301572.048727,0.0243127096106833,0.0054329907977107,0.0040446728015261,0.0150335846940543,0.0084368877029787,0.2457614770431772,1.4065545450381969,37.99376157468284,-178.59343252081572,-0.2456874257654985,86.88840325383548,0.0005047529438646,-0.0021574420062216,0.0003371132330581
2024-09-14 16:12:52.058701,0.2077787816524506,0.6682093143463135,9.762299537658691,-0.0014197359560057,-0.0032398835755884,0.0008862002869136,1726301572.058701,0.0250114727361449,0.0052832558422546,0.0041444961051635,0.0164510698489563,0.0092876134788928,0.246932876555661,1.4094112412108486,37.997950394243496,-178.59057567455068,-0.2468581697950306,86.89255101093293,0.0005448376600663,-0.0024096203858648,0.0003760666360201
2024-09-14 16:12:52.068687,0.1862945556640625,0.610775351524353,9.755504608154297,-2.608024078654125e-05,0.0001043069714796,0.0010516504989936,1726301572.068687,0.0257110710233475,0.0051333419235683,0.004244438717621,0.0179054294872709,0.0102006792178666,0.2461949122969584,1.4130682610612044,38.002242447376176,-178.5869186990692,-0.2461200417931834,86.8968455064333,0.0005831435647823,-0.0026689973643204,0.0004160709985851
2024-09-14 16:12:52.078514,0.1244821548461914,0.6619549989700317,9.820626258850098,0.0029083252884447,-0.0005461359396576,-0.0008870133315213,1726301572.078514,0.0263995449561599,0.0049858117951085,0.0043427921365942,0.0193640378166439,0.0110658204407316,0.2458084457442955,1.418323988180651,38.00538134528567,-178.5816629645483,-0.2457331356966126,86.89997139365741,0.0006190685515314,-0.0029309308020238,0.0004564093319108
2024-09-14 16:12:52.088408,0.1873308420181274,0.6041864156723022,9.78253173828125,0.0013742658775299,-0.0055868164636194,-0.0001471290743211,1726301572.088408,0.027092695794722,0.0048372794725595,0.0044418136849602,0.0208801351758012,0.0118730477102715,0.2482874086939717,1.4227441434450716,38.00895743673359,-178.57724250334144,-0.2482108642892484,86.90346697625513,0.0006534434265176,-0.0032014175292626,0.000497992675884
2024-09-14 16:12:52.098377,0.1834063977003098,0.650133490562439,9.764230728149414,0.0032842413056641,-0.0035330369137227,-0.0013727879850193,1726301572.098377,0.0277911081522523,0.0046876196816602,0.0045415868788931,0.0223927361182578,0.0127531733291095,0.2495950954216662,1.4282916164804582,38.01186528177021,-178.571694836704,-0.2495175466690653,86.90631819321483,0.0006862563489419,-0.0034808344687205,0.000540881917129
2024-09-14 16:12:52.108309,0.2221404165029526,0.6210213303565979,9.772775650024414,-0.0010915443999692,-0.0005040210671722,0.0007744909962639,1726301572.108309,0.0284869315083856,0.0045385146767745,0.0046409902154836,0.0238913093900698,0.0136675075085967,0.2492047107771864,1.4313230407019537,38.015973917482015,-178.56866342618787,-0.2491269543201998,86.9104233787805,0.0007171435227811,-0.0037660399138122,0.0005846054324398
2024-09-14 16:12:52.118714,0.1631443351507187,0.6321355104446411,9.77804183959961,-7.152213947847486e-05,0.0028990255668759,-0.0005636201822198,1726301572.118714,0.0292158940824018,0.0043823084109138,0.0047451277260574,0.0255473884197541,0.0146824898542936,0.246747326835985,1.4351104265070256,38.01948287882277,-178.56487627088885,-0.2466699291790296,86.91397741795352,0.000747519511533,-0.0040723173632081,0.0006315120983672
2024-09-14 16:12:52.128511,0.1711281538009644,0.6245993375778198,9.794891357421877,0.0041354210115969,-0.0034768120385706,-0.0024188798852264,1726301572.128511,0.0299022467043921,0.0042352328490588,0.0048431781006274,0.0270687036371559,0.0155490449053405,0.2479868452473093,1.4410425780605385,38.021755101316906,-178.5589439298546,-0.2479084144145346,86.91619292886557,0.0007743595538359,-0.0043673345123042,0.0006766335940879
2024-09-14 16:12:52.138470,0.1861781030893326,0.6478561162948608,9.750662803649902,0.0041392128914594,-0.0046513616107404,-0.0022273571230471,1726301572.13847,0.03059995752606,0.0040857233872728,0.0049428510751514,0.028535606628615,0.0162608209175698,0.2499200600169779,1.44707446230383,38.02417436092463,-178.5529117771208,-0.2498403547020861,86.91853726806319,0.0007998258457892,-0.004674098661856,0.0007234867916729
2024-09-14 16:12:52.148254,0.207070380449295,0.6161683201789856,9.740612983703612,0.0009842291474342,0.0014170721406117,0.0007465711678378,1726301572.148254,0.0313667297823225,0.003928691431215,0.0050407477535913,0.0300028527332671,0.0170954697121508,0.2484596234354747,1.4512243896458736,38.02821124592049,-178.54876197116366,-0.248379928779122,86.92259304467225,0.0008229570187998,-0.0049828839378682,0.0007704852305141
2024-09-14 16:12:52.158695,0.1692003756761551,0.6373843550682068,9.767223358154297,-0.0010348716750741,0.0012125836219638,0.0003911440435331,1726301572.158695,0.0323066371597001,0.0037459316633916,0.0051451819066333,0.0315843706918386,0.0180677193930898,0.2470182376939848,1.4544461527111088,38.03230117123107,-178.54554033598694,-0.2469386532070398,86.92670558955898,0.0008452646609122,-0.005322107547315,0.0008217420773109
2024-09-14 16:12:52.168772,0.1689166277647018,0.6212982535362244,9.769819259643556,0.0027198202442377,-0.0040840422734618,0.0003822193830274,1726301572.168772,0.033213771295572,0.0035695444703054,0.0052459745883968,0.0331763748150208,0.0189236843587565,0.2486855402714124,1.4597235431719662,38.03625263700011,-178.54026271286796,-0.2486048361463088,86.93059183619117,0.0008645830728513,-0.0056585419470943,0.0008722195641275
